replicate,pa_dataset_macro_mean_over_oz,nvp_dataset_macro_mean_over_oz,paired_dataset_macro_delta
5834,0.09210071188747378,0.08928570339881775,0.002815008488656026
5835,0.08538945583317864,0.08144477600855954,0.003944679824619102
5836,0.0867902944761487,0.08652015579102541,0.00027013868512328065
5837,0.08454379584133553,0.08004687257709309,0.004496923264242447
5838,0.08405863605983574,0.0818185808284328,0.002240055231402943
5839,0.09193038011511762,0.08929963357562544,0.0026307465394921764
5840,0.09344234720437622,0.09071276080613028,0.0027295863982459423
5841,0.09906249497620327,0.0965551825328127,0.002507312443390572
5842,0.0908067735792015,0.08715051733937826,0.003656256239823241
5843,0.07752945778690534,0.07778704315168761,-0.00025758536478226457
5844,0.09947160546298228,0.098305392919975,0.0011662125430072778
5845,0.09090883177935442,0.08975126657446711,0.0011575652048873147
5846,0.08840364452921239,0.0859544421940334,0.0024492023351789793
5847,0.09578591945324118,0.092753743017526,0.0030321764357151837
5848,0.09471667246535449,0.09430226589212923,0.000414406573225265
5849,0.09875940553459739,0.099123393223807,-0.0003639876892096161
5850,0.09755721432563286,0.09448022362024461,0.0030769907053882495
5851,0.09113605341363172,0.08831996518152758,0.002816088232104136
5852,0.08528028066469122,0.0821218404865474,0.0031584401781438176
5853,0.083368583787637,0.0818124844702257,0.001556099317411297
5854,0.08560839786766157,0.08503525263243562,0.000573145235225947
5855,0.08403063899537594,0.08371661811294809,0.0003140208824278512
5856,0.08841642068018886,0.08471980741516341,0.0036966132650254474
5857,0.09515233701512311,0.09056130765668881,0.0045910293584343065
5858,0.09605624918511457,0.09338306965583315,0.002673179529281422
5859,0.08099512028184686,0.0791896793503767,0.0018054409314701564
5860,0.0912781990398728,0.09232554669431511,-0.00104734765444231
5861,0.08609922930815925,0.08354767097875568,0.0025515583294035693
5862,0.0900130284832769,0.08926988620050516,0.0007431422827717388
5863,0.09617191199390521,0.09113462307319067,0.005037288920714533
5864,0.1037421787186084,0.0996283805544601,0.004113798164148294
5865,0.08556450715088466,0.083991863594188,0.0015726435566966596
5866,0.07869918651335278,0.07814513659128328,0.000554049922069505
5867,0.07862817412490748,0.07736841319631968,0.0012597609285878025
5868,0.0875962661551815,0.08799590601702295,-0.0003996398618414526
5869,0.09266251217834927,0.08920483420720858,0.003457677971140688
5870,0.08472087021504601,0.08245706748750645,0.0022638027275395656
5871,0.08233242870996227,0.0782767156247965,0.004055713085165766
5872,0.09327710957632451,0.08981394914941179,0.0034631604269127203
5873,0.09033522225080058,0.09061765076725958,-0.0002824285164590018
5874,0.0990730275009099,0.09442844735890417,0.004644580142005736
5875,0.09232227997516866,0.0890025039845065,0.0033197759906621604
5876,0.08592282688613886,0.0821151338276521,0.003807693058486758
5877,0.09782123334832307,0.09432898622880817,0.003492247119514902
5878,0.08252582912921134,0.0807504589220218,0.0017753702071895416
5879,0.085765638724243,0.08286883462849348,0.0028968040957495222
5880,0.08879681299846481,0.0894263779443753,-0.000629564945910488
5881,0.08112791203048476,0.08232341011499994,-0.0011954980845151758
5882,0.09223498860694444,0.09380943505680518,-0.0015744464498607391
5883,0.08096016146763085,0.08124218309619653,-0.00028202162856567903
5884,0.09042961343578244,0.08918156286454326,0.0012480505712391815
5885,0.09238974599753216,0.08829692634907257,0.004092819648459589
5886,0.09704771025580197,0.0988919855922154,-0.0018442753364134312
5887,0.09265648093431811,0.09060348374740305,0.0020529971869150537
5888,0.09205691675595835,0.08819190930211494,0.003865007453843411
5889,0.07906093665409479,0.0771706550777115,0.0018902815763832959
5890,0.0976033838544677,0.09392015617976782,0.0036832276746998904
5891,0.086314656010152,0.08487137961664348,0.0014432763935085108
5892,0.09429542667426907,0.09507865220886624,-0.0007832255345971706
5893,0.09179862738983564,0.09029548792962075,0.0015031394602148945
5894,0.09495763899460685,0.0889011000275934,0.006056538967013456
5895,0.08923686482743201,0.08629452223781148,0.0029423425896205335
5896,0.08068929828173498,0.08072111504364815,-3.1816761913175395e-05
5897,0.09370142547582577,0.09201723237191634,0.001684193103909437
5898,0.08311130158352409,0.07796433914436161,0.005146962439162475
5899,0.08660046731961794,0.0843997766513304,0.0022006906682875416
5900,0.08515412017925016,0.08567513345446548,-0.0005210132752153235
5901,0.08639412489084798,0.08197144765752144,0.0044226772333265385
5902,0.0957287777433094,0.09203265416012624,0.003696123583183164
5903,0.09338086201327794,0.09078752656834388,0.002593335444934064
5904,0.0833400974447112,0.08167723373067774,0.001662863714033458
5905,0.09142818559064006,0.0932677745677112,-0.0018395889770711354
5906,0.08333563511139953,0.08156665392051561,0.0017689811908839226
5907,0.0932874936019975,0.09000961227572368,0.0032778813262738238
5908,0.09780630262358109,0.09444212032883302,0.0033641822947480665
5909,0.0942776658485081,0.0920357753481486,0.0022418905003595
5910,0.08849006984598015,0.08793879431629789,0.0005512755296822602
5911,0.09185224889799039,0.09190460294775914,-5.2354049768749134e-05
5912,0.08423326326953313,0.0871382135882248,-0.0029049503186916598
5913,0.08596908334749945,0.085934708071557,3.43752759424526e-05
5914,0.0888145000765151,0.08533842011023707,0.0034760799662780367
5915,0.09007989936736369,0.08818518326856944,0.0018947160987942413
5916,0.08780061591776572,0.08438175939626397,0.0034188565215017563
5917,0.08531477620467035,0.08379015232378356,0.001524623880886783
5918,0.08497374168060405,0.08476091091121188,0.00021283076939217216
5919,0.08885793582145597,0.08746850961442439,0.0013894262070315855
5920,0.08532413654063624,0.08668344129509253,-0.0013593047544562947
5921,0.09870123971844606,0.09398657916110402,0.004714660557342043
5922,0.08597093302937912,0.08639421253955042,-0.00042327951017129273
5923,0.08230235325275158,0.08088829104531331,0.0014140622074382686
5924,0.0880378588627044,0.08667904686240535,0.0013588120002990534
5925,0.08537762808602797,0.07998136870963395,0.0053962593763940275
5926,0.08831922877003749,0.09175158870781991,-0.003432359937782417
5927,0.0847943541434011,0.08421794713693666,0.0005764070064644411
5928,0.08237248649981474,0.08141816798493172,0.0009543185148830208
5929,0.08110268830416122,0.07865028581228772,0.0024524024918734927
5930,0.08781436693858434,0.08649775544917054,0.0013166114894137965
5931,0.08998652212633211,0.08532300292260127,0.004663519203730843
5932,0.08282426766645994,0.08023400008277999,0.002590267583679945
5933,0.08526704194455857,0.08283944043304696,0.0024276015115116123
5934,0.08104722305062065,0.07522982953817219,0.005817393512448463
5935,0.09106620184877674,0.08895510215858109,0.002111099690195656
5936,0.0869793520746318,0.08589746061043987,0.0010818914641919225
5937,0.086182058468257,0.08515959333468782,0.0010224651335691698
5938,0.08097823182154858,0.07873147360382012,0.0022467582177284617
5939,0.08221620706150551,0.08200252130698525,0.00021368575452025695
5940,0.08273537793411022,0.08116389029872126,0.00157148763538896
5941,0.09171431362723284,0.08809399418568935,0.003620319441543493
5942,0.08840036569543586,0.08496867577428659,0.0034316899211492696
5943,0.08572615361308235,0.08244465772775349,0.003281495885328861
5944,0.08266325698074213,0.07654002862996676,0.006123228350775375
5945,0.07843557728752432,0.07691549420577973,0.0015200830817445887
5946,0.09240334674870819,0.09295546974368622,-0.0005521229949780326
5947,0.08372625633865556,0.08188422682894975,0.0018420295097058142
5948,0.09867551557053254,0.09899070422433609,-0.000315188653803547
5949,0.09672800710196174,0.09346488390680933,0.003263123195152401
5950,0.09573403785609604,0.09423295570434628,0.0015010821517497525
5951,0.0843516493076644,0.0827370136196649,0.0016146356879994939
5952,0.09505947098332992,0.09325164618297731,0.001807824800352617
5953,0.0861449942403509,0.08924059240322953,-0.003095598162878632
5954,0.08637584888557573,0.08621165251477232,0.0001641963708034072
5955,0.08773201799430005,0.09055036040015231,-0.002818342405852256
5956,0.09553696760907476,0.09502352977920855,0.000513437829866209
5957,0.09431900867451953,0.08723202450242605,0.007086984172093483
5958,0.08662825875533917,0.08379582846446108,0.0028324302908780824
5959,0.0833218382911561,0.08397982578400062,-0.0006579874928445278
5960,0.08878748014580093,0.08564529512467091,0.00314218502113002
5961,0.09094577368181121,0.08960988984371046,0.0013358838381007515
5962,0.08940700260971994,0.0865173446440558,0.002889657965664136
5963,0.07589574887524099,0.07602398769442231,-0.00012823881918132274
5964,0.08676441387687028,0.08718140815070981,-0.00041699427383952437
5965,0.08247773401408835,0.08217383438733311,0.0003038996267552413
5966,0.09242550904285465,0.09524892115109358,-0.002823412108238929
5967,0.0782908568294836,0.07957796197435095,-0.001287105144867351
5968,0.08602095146270518,0.08180653383992599,0.004214417622779187
5969,0.0842162725031109,0.08353919176819918,0.0006770807349117114
5970,0.08530261640147319,0.08591224122671062,-0.000609624825237437
5971,0.0793151397604476,0.0796133916064891,-0.0002982518460415001
5972,0.09463897955613702,0.09386067631171731,0.0007783032444197147
5973,0.08403514442152298,0.0817677115983871,0.0022674328231358787
5974,0.08834892565104784,0.08704879309212957,0.0013001325589182683
5975,0.09759812547195777,0.09142470348174578,0.006173421990211994
5976,0.09102089429102257,0.09146469620194522,-0.0004438019109226504
5977,0.08600167088344526,0.08199868678182418,0.004002984101621088
5978,0.09361916660743098,0.09026573359898811,0.0033534330084428743
5979,0.08882294027030703,0.08441043641345203,0.004412503856855002
5980,0.09946498209418685,0.09480688680366482,0.004658095290522024
5981,0.0836336912426788,0.08262546149292649,0.0010082297497523152
5982,0.08429192587909912,0.0822907733380916,0.0020011525410075226
5983,0.08857323763206046,0.08851348493733607,5.975269472438538e-05
5984,0.08936117756653086,0.08751056520605315,0.0018506123604777186
5985,0.09028745925569993,0.08726210628176118,0.003025352973938758
5986,0.07261857161563763,0.07392531111303446,-0.0013067394973968333
5987,0.08943965510089055,0.0905662805648245,-0.001126625463933953
5988,0.08484587905172378,0.08127746117386597,0.0035684178778578046
5989,0.09134750977637913,0.0895869926226852,0.0017605171536939357
5990,0.08740964184648256,0.08650856449674134,0.0009010773497412222
5991,0.09157670411283254,0.08967838576885491,0.001898318343977634
5992,0.09829803940852963,0.09589390614089548,0.0024041332676341537
5993,0.08711245338110368,0.08384457072387518,0.0032678826572285075
5994,0.09315502297351808,0.09232209941812793,0.0008329235553901498
5995,0.08903200257947644,0.08774294293959906,0.0012890596398773824
5996,0.09908014274112753,0.09575399108384307,0.0033261516572844624
5997,0.09773504860039385,0.09475463303837121,0.002980415562022637
5998,0.10023915577118576,0.0970788012257677,0.003160354545418062
5999,0.08744458326208572,0.08402843363976834,0.0034161496223173854
6000,0.08077744535480513,0.07972604505095812,0.001051400303847011
6001,0.08401374290010949,0.08316999370439762,0.0008437491957118681
6002,0.08144117550031671,0.08169908355876616,-0.00025790805844945475
6003,0.08618141117025106,0.0847152190928268,0.0014661920774242665
6004,0.0865408815563681,0.08555817666667274,0.00098270488969536
6005,0.09974281769658652,0.10067265148388452,-0.0009298337872979956
6006,0.08277268658890398,0.08225530394435017,0.0005173826445538099
6007,0.07133776188881183,0.06803766690487836,0.003300094983933466
6008,0.0949429743865909,0.0918231198033678,0.0031198545832231
6009,0.0875389697140277,0.08904239117694385,-0.0015034214629161408
6010,0.09279119476595107,0.09099154699859646,0.0017996477673546118
6011,0.0826690154633543,0.08107653898659443,0.0015924764767598631
6012,0.0788539441924359,0.075939984035367,0.0029139601570688928
6013,0.09176587152873407,0.08794934934003688,0.0038165221886971856
6014,0.08839626619005944,0.08772283890054243,0.0006734272895170118
6015,0.08489897078411922,0.08302772133964545,0.0018712494444737687
6016,0.08444013699261059,0.08139146278341336,0.00304867420919723
6017,0.08184529514914864,0.08337521007957747,-0.0015299149304288384
6018,0.09298272380795575,0.09023433083015323,0.002748392977802522
6019,0.08488816000777812,0.08267552121561239,0.002212638792165725
6020,0.08118543006308593,0.08039316231458528,0.0007922677485006496
6021,0.07412109083982352,0.07262407440406743,0.0014970164357560878
6022,0.08089533568997,0.07989584107001227,0.0009994946199577276
6023,0.09221559069396247,0.08979104402631449,0.002424546667647978
6024,0.09033740321993596,0.08755594928352489,0.002781453936411063
6025,0.09575459541995321,0.09338041622218803,0.0023741791977651833
6026,0.08123131859968427,0.07974650584098977,0.0014848127586944981
6027,0.0890511757485308,0.08745167557668962,0.0015995001718411839
6028,0.08458440893231142,0.0823341841429431,0.002250224789368316
6029,0.08469280794182023,0.08526684392219308,-0.0005740359803728529
6030,0.08611892326907607,0.08673690782858426,-0.0006179845595081918
6031,0.08753297164860117,0.08336115815927753,0.0041718134893236475
6032,0.0775789321475542,0.07779551084808163,-0.00021657870052743666
6033,0.09865961716173426,0.09698228240368026,0.0016773347580539971
6034,0.08501848718568947,0.08130676678778699,0.0037117203979024765
6035,0.08445236860314172,0.08650568186586402,-0.0020533132627223033
6036,0.10206987610320274,0.09726440651394998,0.004805469589252764
6037,0.08519992905689043,0.08120835428104689,0.00399157477584354
6038,0.10020653696187529,0.09821698503355651,0.001989551928318775
6039,0.09556527155064758,0.09281220369238799,0.0027530678582595863
6040,0.09122870054514387,0.08866867914725994,0.00256002139788393
6041,0.08167601579034849,0.07930239649548179,0.002373619294866694
6042,0.09013510903577027,0.08691771216802346,0.0032173968677468023
6043,0.09495770764957076,0.09119185928696427,0.0037658483626064887
6044,0.0848317785162745,0.08245007079559208,0.002381707720682427
6045,0.09406913093628236,0.09200301668494625,0.0020661142513361125
6046,0.09932665807165357,0.09768376521190777,0.0016428928597457954
6047,0.08419238982518532,0.08868216743393241,-0.004489777608747095
6048,0.0861733907296635,0.08212502050532304,0.0040483702243404585
6049,0.08713407121469952,0.08515953682574985,0.001974534388949664
6050,0.08422111708729733,0.08390188011742106,0.00031923696987627703
6051,0.09970157895629635,0.09619019987082547,0.0035113790854708754
6052,0.09229955381205933,0.088998611338258,0.0033009424738013327
6053,0.09327121918697825,0.09102011123894263,0.0022511079480356244
6054,0.08731430151145964,0.08685918679807217,0.0004551147133874667
6055,0.08384103924050838,0.07519980637045995,0.008641232870048435
6056,0.09024979697609317,0.09122838584866676,-0.0009785888725735853
6057,0.09802188909204743,0.09624630362468872,0.0017755854673587035
6058,0.08705045743901318,0.08750924187097855,-0.00045878443196537
6059,0.08615105025966024,0.08462873012151119,0.0015223201381490553
6060,0.09456330946410095,0.09096969783685797,0.0035936116272429763
6061,0.0975867080712058,0.09536812677373953,0.002218581297466271
6062,0.1010995065830006,0.09592449224345496,0.005175014339545633
6063,0.07924391779893329,0.08018435670661912,-0.000940438907685831
6064,0.08934016153249788,0.08747858765593385,0.001861573876564035
6065,0.09145714757785557,0.09213165343731247,-0.0006745058594569003
6066,0.09279264121501678,0.08870264083412668,0.004090000380890094
6067,0.07557841174847779,0.07515049382766562,0.0004279179208121764
6068,0.09797698458299442,0.09586695015998795,0.002110034423006474
6069,0.086754115058018,0.08717663942015172,-0.00042252436213371936
6070,0.08687340874423768,0.08447803524204672,0.0023953735021909617
6071,0.08821186470315384,0.08582966031674061,0.0023822043864132336
6072,0.08838056612931586,0.08550330300290973,0.0028772631264061266
6073,0.0766471605574508,0.0822955431159916,-0.005648382558540804
6074,0.10033447009959096,0.09994585670784978,0.00038861339174117715
6075,0.0886641006301272,0.08604514009771771,0.002618960532409481
6076,0.07959542261105791,0.07830931041538419,0.0012861121956737193
6077,0.09072681686428737,0.08861548350524741,0.0021113333590399574
6078,0.09044077480384542,0.08796675296193847,0.0024740218419069537
6079,0.10352362856853603,0.09622142755593069,0.007302201012605342
6080,0.0853724805948677,0.08179191899714487,0.0035805615977228256
6081,0.08817603979639342,0.08636538947745077,0.001810650318942647
6082,0.08960907666464778,0.08986892043492178,-0.00025984377027400696
6083,0.08781674050722155,0.08809166702949964,-0.00027492652227809056
6084,0.09097935877483063,0.08863526407011853,0.002344094704712099
6085,0.08680478365636074,0.08440653902216148,0.0023982446341992564
6086,0.08769528305441801,0.09038405376631987,-0.002688770711901864
6087,0.0866498783222314,0.08973210299019745,-0.003082224667966052
6088,0.0761364512961204,0.07749782989350712,-0.0013613785973867198
6089,0.09984561231639989,0.09302903248275679,0.006816579833643102
6090,0.08673646508979665,0.08456684469060768,0.0021696203991889706
6091,0.09373535621644409,0.09163455414043814,0.0021008020760059504
6092,0.07729301133215802,0.07662898315852161,0.0006640281736364079
6093,0.09167683534543125,0.08929937511402908,0.002377460231402173
6094,0.08720452736946936,0.08753727915681744,-0.00033275178734808175
6095,0.08669962191849075,0.08471824938355971,0.001981372534931039
6096,0.08957774588191073,0.08513860654509327,0.0044391393368174575
6097,0.09110319243585825,0.08896989860221909,0.002133293833639166
6098,0.08930586018561762,0.08697158628136296,0.002334273904254655
6099,0.08273914768448667,0.08400880342619124,-0.0012696557417045673
6100,0.08907886062477371,0.08804079541871675,0.0010380652060569678
6101,0.08404215211094952,0.08573527192026849,-0.0016931198093189659
6102,0.08912607361809442,0.09008225085307539,-0.0009561772349809677
6103,0.09618927394521343,0.09455321670033487,0.0016360572448785582
6104,0.09770059354693236,0.0953883152512693,0.0023122782956630644
6105,0.08034927137052028,0.0719761053909665,0.008373165979553787
6106,0.08046580937869764,0.08395939033386414,-0.0034935809551664976
6107,0.0984981643564786,0.0980194664294243,0.0004786979270542946
6108,0.08464728264421671,0.08533799030454722,-0.0006907076603305112
6109,0.09309113016066568,0.09050735904064522,0.0025837711200204644
6110,0.09385735320340502,0.08940353836567883,0.004453814837726194
6111,0.09243644063728114,0.08692645004660768,0.005509990590673461
6112,0.09497631905977172,0.08913789209643878,0.005838426963332935
6113,0.10612716831266514,0.10356429262338865,0.0025628756892764892
6114,0.09646966006174812,0.09179167166213978,0.0046779883996083405
6115,0.08150419650801517,0.08113463607099808,0.00036956043701709407
6116,0.10354929400682379,0.10010590302424062,0.003443390982583172
6117,0.08388369839288191,0.0805900001023896,0.0032936982904923084
6118,0.08953021407772314,0.0871598211844084,0.0023703928933147406
6119,0.08051341249947239,0.08111482931857539,-0.0006014168191030012
6120,0.09132127818110276,0.0910999201156805,0.00022135806542226966
6121,0.09276229839397214,0.09001007245656979,0.0027522259374023472
6122,0.08877842597800628,0.0866348897160856,0.002143536261920681
6123,0.07714867644776383,0.07486076358631938,0.0022879128614444466
6124,0.09054871107295266,0.08909411500408633,0.0014545960688663317
6125,0.08447027128212974,0.08046506282110104,0.0040052084610286975
6126,0.07843143109246821,0.07698102492405197,0.0014504061684162406
6127,0.0832970487666627,0.08775116410807639,-0.004454115341413684
6128,0.08670329573422493,0.08604738835838768,0.0006559073758372475
6129,0.07514486319412089,0.0743133698664614,0.0008314933276594855
6130,0.10004055380694568,0.09757952054595052,0.0024610332609951574
6131,0.09733668820589678,0.0906823758850784,0.006654312320818381
6132,0.08129498910592609,0.07861536117456684,0.0026796279313592436
6133,0.08245408511237971,0.0788148264846848,0.0036392586276949163
6134,0.09369101722047996,0.0888248273122195,0.00486618990826046
6135,0.09014177001734759,0.08966788695890157,0.0004738830584460202
6136,0.07482471278618945,0.07463150864819856,0.00019320413799088498
6137,0.08525733782683952,0.07975303327796697,0.005504304548872546
6138,0.10117693244996087,0.09569728068661487,0.005479651763346
6139,0.09992706838745398,0.09865744259112778,0.0012696257963261959
6140,0.0846499207487349,0.07873333697247814,0.005916583776256756
6141,0.09192749655289364,0.09077039062121439,0.0011571059316792531
6142,0.09642894278329131,0.09423175409403527,0.002197188689256044
6143,0.09649023672313878,0.09637065438376619,0.00011958233937259255
6144,0.08559875101537197,0.08489033190627128,0.0007084191091006886
6145,0.08112916852334846,0.07967696595904869,0.0014522025642997732
6146,0.0858230867759225,0.08384537983112882,0.0019777069447936835
6147,0.09372225825226442,0.08871706015800028,0.0050051980942641405
6148,0.09002002598620623,0.08902353634285946,0.000996489643346768
6149,0.08348575029761075,0.08373758317474224,-0.00025183287713148594
6150,0.0837650312813244,0.08006094490890328,0.003704086372421117
6151,0.07948480722810632,0.07622200784841221,0.0032627993796941063
6152,0.09036229604065527,0.09107296669667139,-0.0007106706560161269
6153,0.09044582984771528,0.08993320316061486,0.0005126266871004204
6154,0.08969427109829023,0.08655217914532526,0.0031420919529649705
6155,0.08547692039130651,0.08259717870399655,0.002879741687309964
6156,0.08453226477004565,0.07896538934692882,0.005566875423116832
6157,0.09668904163815525,0.09495873716905705,0.0017303044690982067
6158,0.09597758933105244,0.09210060513300285,0.0038769841980495906
6159,0.08372906093411916,0.0842914269241171,-0.00056236598999794
6160,0.08270614398783847,0.08052150591687667,0.0021846380709618085
6161,0.09265231171057418,0.08856294379637131,0.004089367914202877
6162,0.07791418977572943,0.07629475753949645,0.0016194322362329816
6163,0.08584764752310507,0.08408423795881519,0.0017634095642898862
6164,0.08865477657383172,0.08191701954664936,0.0067377570271823645
6165,0.09226143214489763,0.09080197471250995,0.0014594574323876786
6166,0.0845346394800128,0.08425916850129171,0.00027547097872109017
6167,0.09210292503254673,0.09107514123052417,0.0010277838020225638
6168,0.08583348244376167,0.0815179032526443,0.004315579191117372
6169,0.09476462687401667,0.09122108903768263,0.003543537836334043
6170,0.08393874116627685,0.08463725209738876,-0.0006985109311119092
6171,0.0853722131576394,0.08624149890609731,-0.0008692857484579042
6172,0.07522241993874684,0.07312793929817006,0.002094480640576782
6173,0.08313641252992801,0.0817445066658575,0.0013919058640705084
6174,0.08665681018157478,0.08198176716623923,0.004675043015335556
6175,0.08669480368543234,0.08716734371051503,-0.0004725400250826933
6176,0.09401832526803294,0.09208481169019059,0.0019335135778423551
6177,0.08299975856302702,0.07707122539881173,0.005928533164215294
6178,0.09517301545449032,0.09579594687871801,-0.0006229314242276879
6179,0.09077819332445478,0.08747216387783203,0.003306029446622741
6180,0.09415499455696653,0.08925636259920569,0.004898631957760843
6181,0.09037366820064867,0.0875020115064751,0.002871656694173566
6182,0.08043607339632541,0.0810722991342947,-0.000636225737969287
6183,0.09497936531651721,0.09507397756113295,-9.461224461573825e-05
6184,0.08470346464435938,0.08210019084807427,0.0026032737962851105
6185,0.08348669405825675,0.08090094867667394,0.0025857453815828074
6186,0.0927750620392047,0.09283903861561699,-6.397657641228627e-05
6187,0.1004751196387496,0.09986456500743418,0.0006105546313154159
6188,0.09540511935759921,0.09081285148192313,0.004592267875676084
6189,0.08482727961201991,0.08439021901044898,0.00043706060157093496
6190,0.0942270492142368,0.0921142392761219,0.0021128099381148985
6191,0.08578919890217303,0.08411106344040545,0.0016781354617675798
6192,0.09172689652453796,0.08666499224991805,0.005061904274619902
6193,0.09045166612289936,0.08564830732975239,0.004803358793146972
6194,0.09515425002324554,0.09127193769586706,0.0038823123273784843
6195,0.09704669962790625,0.09159442418649276,0.0054522754414134955
6196,0.08675728269934317,0.08825023128933585,-0.0014929485899926737
6197,0.10681796961532822,0.10366916993354929,0.0031487996817789327
6198,0.07731391915601346,0.07648190366759966,0.0008320154884138009
6199,0.07822595064506313,0.07972552240896907,-0.0014995717639059436
6200,0.09034358472564503,0.09158456254124572,-0.0012409778156006884
6201,0.0864327107792464,0.08332538270082356,0.003107328078422844
6202,0.08272253014033193,0.08072236827199268,0.002000161868339248
6203,0.106340896163791,0.10132170110049114,0.0050191950632998555
6204,0.08689924555418563,0.08720515474892694,-0.0003059091947413134
6205,0.08642583087863066,0.08648636545034412,-6.053457171345533e-05
6206,0.09143329110114334,0.08926572457389408,0.002167566527249268
6207,0.09030555400228131,0.08644526343055303,0.003860290571728278
6208,0.09582769510037074,0.09174091947066126,0.00408677562970948
6209,0.08520641265557384,0.08265655402292887,0.0025498586326449663
6210,0.08859301194969867,0.08375504315086241,0.004837968798836259
6211,0.08194629628445829,0.08011430160875077,0.0018319946757075212
6212,0.08497389912291765,0.0806498178313143,0.00432408129160336
6213,0.09107495696437592,0.09117408284134264,-9.912587696671304e-05
6214,0.08691809658049787,0.08398939086993588,0.002928705710561988
6215,0.08375693061836739,0.0812078372670544,0.002549093351312995
6216,0.09366240532788277,0.09288697231937146,0.0007754330085113087
6217,0.08148227283842717,0.07924835844669767,0.0022339143917294996
6218,0.09886836951448441,0.09598032258496925,0.0028880469295151645
6219,0.09474734091174733,0.09298300569539769,0.0017643352163496384
6220,0.09835169838085296,0.09615774516897536,0.0021939532118775973
6221,0.08867699821712098,0.08808550148154295,0.000591496735578026
6222,0.0861953969924922,0.08592251943999964,0.0002728775524925564
6223,0.08886799421248537,0.08782456627571986,0.001043427936765512
6224,0.09021117063803856,0.08743974741922804,0.0027714232188105203
6225,0.09448944061068676,0.08929120238992046,0.005198238220766302
6226,0.07742477147739289,0.07970695019161057,-0.002282178714217681
6227,0.08661943931691177,0.0857354530120579,0.0008839863048538676
6228,0.09071571936510903,0.08839877627903722,0.0023169430860718043
6229,0.0914709824637304,0.09052823807925393,0.0009427443844764599
6230,0.08532036174520134,0.08456884848533505,0.0007515132598662905
6231,0.09814207250546578,0.09372966739734709,0.004412405108118689
6232,0.09311577885613037,0.09066360276871255,0.0024521760874178233
6233,0.09109425138548004,0.08736096652490838,0.003733284860571659
6234,0.08626891969677278,0.08346730968511926,0.0028016100116535214
6235,0.0826602627814447,0.08019178414678345,0.0024684786346612503
6236,0.09034452187835751,0.09279993559053086,-0.0024554137121733516
6237,0.08969949441433701,0.08662389350513522,0.003075600909201795
6238,0.08492205836321574,0.08689360517240793,-0.00197154680919219
6239,0.09641462873004109,0.0936237380162068,0.0027908907138342876
6240,0.09521832255289664,0.09197101326928167,0.0032473092836149686
6241,0.0965297351205864,0.09655190040819948,-2.2165287613090667e-05
6242,0.09377401121009386,0.08994177869740587,0.003832232512687994
6243,0.08346144836653764,0.08301506438442945,0.00044638398210819497
6244,0.08436323266667403,0.07925461440486796,0.005108618261806072
6245,0.08216006665720474,0.07904307276319497,0.0031169938940097675
6246,0.09530077523199847,0.08970434115043412,0.00559643408156435
6247,0.08529416835749021,0.08368172582862803,0.0016124425288621819
6248,0.08103932039026712,0.0801136706209767,0.0009256497692904236
6249,0.08535436204715599,0.08147712117538711,0.0038772408717688833
6250,0.08313810464066945,0.07920364400294587,0.003934460637723583
6251,0.0852056415193041,0.08431924846910886,0.0008863930501952361
6252,0.09202182011328346,0.08782175036967589,0.004200069743607565
6253,0.09630105001224834,0.09471563024607767,0.0015854197661706732
6254,0.08586256024335705,0.08708587549289903,-0.001223315249541987
6255,0.08500591511267962,0.08180334877550187,0.003202566337177748
6256,0.10253311731871805,0.1025634700590873,-3.0352740369249398e-05
6257,0.08917911397518605,0.08865120591528468,0.0005279080599013691
6258,0.08254337993844604,0.08239958793132765,0.0001437920071183929
6259,0.09385368935307296,0.09059581474119091,0.003257874611882053
6260,0.08074757175527326,0.07663318644181183,0.0041143853134614355
6261,0.0884237908743296,0.08741196849577203,0.0010118223785575697
6262,0.08611337183244476,0.08261096288661826,0.003502408945826499
6263,0.08420950467098766,0.08362458894350172,0.0005849157274859379
6264,0.08809117464131835,0.08487599602835126,0.003215178612967093
6265,0.08819484571578613,0.08663333409481704,0.0015615116209690971
6266,0.08094443728473273,0.08164635403104657,-0.0007019167463138409
6267,0.08956796814615696,0.08884671130370982,0.0007212568424471433
6268,0.09101919462047346,0.08867638727932194,0.002342807341151526
6269,0.07967514421998695,0.08162832963628285,-0.0019531854162958967
6270,0.0853544852707891,0.08458215231691196,0.0007723329538771306
6271,0.08234982554130404,0.08108658755230086,0.0012632379890031853
6272,0.09183095118551249,0.09087686700662256,0.0009540841788899246
6273,0.0882720250527062,0.0882498064293688,2.221862333739999e-05
6274,0.07970415208336308,0.08081881424493333,-0.0011146621615702457
6275,0.09888748727114795,0.09555223886130385,0.003335248409844102
6276,0.08394205036887777,0.0820362429741152,0.0019058073947625653
6277,0.07948892715473174,0.07661657242022933,0.002872354734502411
6278,0.08619446575311208,0.08732454467142886,-0.0011300789183167764
6279,0.09067948428915326,0.0880474126810315,0.002632071608121761
6280,0.08503015706813846,0.08149621244313371,0.0035339446250047535
6281,0.0978238320604508,0.09450925518015568,0.003314576880295114
6282,0.08960854868330428,0.08658276345874245,0.0030257852245618305
6283,0.08085446766933052,0.08215179141886723,-0.0012973237495367135
6284,0.08199926163841295,0.07896023556315362,0.0030390260752593268
6285,0.08725978765829169,0.08443091901970508,0.0028288686385866124
